x coordinate,y coordinate,z coordinate,Wifi ID,Wifi RSS,File name
64.0,85.0,3.0,00:f8:2c:19:98:ce,-53,317284891507940.csv
64.0,85.0,3.0,84:5d:d7:de:00:21,-55,317284891507940.csv
64.0,85.0,3.0,84:5d:d7:de:00:33,-56,317284891507940.csv
64.0,85.0,3.0,84:5d:d7:de:00:28,-56,317284891507940.csv
64.0,85.0,3.0,80:02:9c:1a:f2:cf,-56,317284891507940.csv
64.0,85.0,3.0,84:5d:d7:de:00:6c,-57,317284891507940.csv
64.0,85.0,3.0,84:5d:d7:de:00:22,-57,317284891507940.csv
64.0,85.0,3.0,00:f8:2c:19:98:c3,-57,317284891507940.csv
64.0,85.0,3.0,00:f8:2c:19:98:c1,-57,317284891507940.csv
64.0,85.0,3.0,00:f8:2c:19:98:c2,-57,317284891507940.csv
64.0,85.0,3.0,00:f8:2c:19:98:c0,-57,317284891507940.csv
64.0,85.0,3.0,00:f8:2c:19:9d:42,-59,317284891507940.csv
64.0,85.0,3.0,00:f8:2c:19:9d:43,-59,317284891507940.csv
64.0,85.0,3.0,00:f8:2c:19:9d:40,-59,317284891507940.csv
64.0,85.0,3.0,00:f8:2c:19:9d:41,-59,317284891507940.csv
64.0,85.0,3.0,84:5d:d7:de:00:16,-60,317284891507940.csv
64.0,85.0,3.0,84:5d:d7:de:00:75,-62,317284891507940.csv
64.0,85.0,3.0,84:5d:d7:de:00:2a,-64,317284891507940.csv
64.0,85.0,3.0,84:5d:d7:de:00:5f,-65,317284891507940.csv
64.0,85.0,3.0,84:5d:d7:de:00:62,-65,317284891507940.csv
64.0,85.0,3.0,84:5d:d7:de:00:34,-65,317284891507940.csv
64.0,85.0,3.0,84:5d:d7:de:00:4e,-66,317284891507940.csv
64.0,85.0,3.0,70:db:98:6d:bf:e0,-66,317284891507940.csv
64.0,85.0,3.0,84:5d:d7:de:00:3f,-66,317284891507940.csv
64.0,85.0,3.0,84:5d:d7:de:00:1a,-66,317284891507940.csv
64.0,85.0,3.0,84:5d:d7:de:00:70,-67,317284891507940.csv
64.0,85.0,3.0,70:db:98:6d:bf:ec,-68,317284891507940.csv
64.0,85.0,3.0,70:db:98:6d:bf:ed,-68,317284891507940.csv
64.0,85.0,3.0,84:5d:d7:de:00:09,-68,317284891507940.csv
64.0,85.0,3.0,70:db:98:6d:bf:ee,-70,317284891507940.csv
64.0,85.0,3.0,f4:8c:eb:05:dc:07,-72,317284891507940.csv
64.0,85.0,3.0,00:f8:2c:19:35:4e,-72,317284891507940.csv
64.0,85.0,3.0,00:f8:2c:19:35:4c,-73,317284891507940.csv
64.0,85.0,3.0,00:f8:2c:19:35:4d,-73,317284891507940.csv
64.0,85.0,3.0,84:5d:d7:de:00:08,-75,317284891507940.csv
64.0,85.0,3.0,54:b8:0a:21:72:d0,-76,317284891507940.csv
64.0,85.0,3.0,18:8b:45:08:92:45,-76,317284891507940.csv
64.0,85.0,3.0,00:f8:2c:19:3f:0e,-77,317284891507940.csv
64.0,85.0,3.0,00:f8:2c:19:3f:0c,-77,317284891507940.csv
64.0,85.0,3.0,18:8b:45:08:92:42,-77,317284891507940.csv
64.0,85.0,3.0,18:8b:45:08:92:41,-77,317284891507940.csv
64.0,85.0,3.0,18:8b:45:08:92:44,-77,317284891507940.csv
64.0,85.0,3.0,00:f8:2c:19:3f:0d,-78,317284891507940.csv
64.0,85.0,3.0,00:f8:2c:19:42:e1,-79,317284891507940.csv
64.0,85.0,3.0,00:a3:8e:65:2d:22,-80,317284891507940.csv
64.0,85.0,3.0,00:a3:8e:65:2d:23,-80,317284891507940.csv
64.0,85.0,3.0,84:f1:47:6a:43:43,-81,317284891507940.csv
64.0,85.0,3.0,84:f1:47:6a:43:41,-81,317284891507940.csv
64.0,85.0,3.0,00:a3:8e:65:2d:20,-81,317284891507940.csv
64.0,85.0,3.0,84:f1:47:6a:43:40,-82,317284891507940.csv
64.0,85.0,3.0,00:f8:2c:19:42:ec,-83,317284891507940.csv
64.0,85.0,3.0,f4:8c:eb:05:dc:08,-83,317284891507940.csv
64.0,85.0,3.0,00:f8:2c:19:42:ee,-84,317284891507940.csv
64.0,85.0,3.0,00:f8:2c:19:42:ed,-84,317284891507940.csv
64.0,85.0,3.0,80:02:9c:1a:f3:b3,-89,317284891507940.csv
64.0,85.0,3.0,60:38:e0:ab:39:69,-91,317284891507940.csv
68.0,85.0,3.0,84:5d:d7:de:00:10,-40,317304919958165.csv
68.0,85.0,3.0,84:5d:d7:de:00:58,-41,317304919958165.csv
68.0,85.0,3.0,84:5d:d7:de:00:33,-44,317304919958165.csv
68.0,85.0,3.0,84:5d:d7:de:00:16,-46,317304919958165.csv
68.0,85.0,3.0,84:5d:d7:de:00:28,-49,317304919958165.csv
68.0,85.0,3.0,00:f8:2c:19:98:c1,-52,317304919958165.csv
68.0,85.0,3.0,00:f8:2c:19:98:c0,-52,317304919958165.csv
68.0,85.0,3.0,00:f8:2c:19:98:c3,-53,317304919958165.csv
68.0,85.0,3.0,00:f8:2c:19:98:c2,-53,317304919958165.csv
68.0,85.0,3.0,84:5d:d7:de:00:65,-55,317304919958165.csv
68.0,85.0,3.0,00:f8:2c:19:98:cd,-57,317304919958165.csv
68.0,85.0,3.0,84:5d:d7:de:00:5f,-58,317304919958165.csv
68.0,85.0,3.0,84:5d:d7:de:00:3f,-61,317304919958165.csv
68.0,85.0,3.0,84:5d:d7:de:00:70,-62,317304919958165.csv
68.0,85.0,3.0,00:f8:2c:19:98:ce,-62,317304919958165.csv
68.0,85.0,3.0,84:5d:d7:de:00:21,-64,317304919958165.csv
68.0,85.0,3.0,00:f8:2c:19:35:4c,-64,317304919958165.csv
68.0,85.0,3.0,00:f8:2c:19:35:4d,-65,317304919958165.csv
68.0,85.0,3.0,00:f8:2c:19:35:4e,-65,317304919958165.csv
68.0,85.0,3.0,70:db:98:6d:bf:e2,-66,317304919958165.csv
68.0,85.0,3.0,70:db:98:6d:bf:e0,-66,317304919958165.csv
68.0,85.0,3.0,70:db:98:6d:bf:e3,-66,317304919958165.csv
68.0,85.0,3.0,84:5d:d7:de:00:1a,-67,317304919958165.csv
68.0,85.0,3.0,f4:8c:eb:05:dc:07,-68,317304919958165.csv
68.0,85.0,3.0,84:f1:47:6a:43:44,-69,317304919958165.csv
68.0,85.0,3.0,84:f1:47:6a:43:40,-69,317304919958165.csv
68.0,85.0,3.0,84:5d:d7:de:00:34,-69,317304919958165.csv
68.0,85.0,3.0,84:5d:d7:de:00:36,-69,317304919958165.csv
68.0,85.0,3.0,84:5d:d7:de:00:24,-69,317304919958165.csv
68.0,85.0,3.0,84:5d:d7:de:00:75,-70,317304919958165.csv
68.0,85.0,3.0,84:5d:d7:de:00:62,-70,317304919958165.csv
68.0,85.0,3.0,00:f8:2c:19:9d:4d,-71,317304919958165.csv
68.0,85.0,3.0,00:f8:2c:19:9d:4e,-71,317304919958165.csv
68.0,85.0,3.0,80:02:9c:1a:f2:cf,-71,317304919958165.csv
68.0,85.0,3.0,00:f8:2c:19:9d:42,-72,317304919958165.csv
68.0,85.0,3.0,00:f8:2c:19:9d:43,-72,317304919958165.csv
68.0,85.0,3.0,00:f8:2c:19:9d:40,-72,317304919958165.csv
68.0,85.0,3.0,00:f8:2c:19:9d:41,-72,317304919958165.csv
68.0,85.0,3.0,18:8b:45:08:92:41,-73,317304919958165.csv
68.0,85.0,3.0,18:8b:45:08:92:42,-74,317304919958165.csv
68.0,85.0,3.0,18:8b:45:08:92:44,-74,317304919958165.csv
68.0,85.0,3.0,18:8b:45:08:92:45,-74,317304919958165.csv
68.0,85.0,3.0,84:5d:d7:de:00:2a,-77,317304919958165.csv
68.0,85.0,3.0,f4:8c:eb:05:dc:08,-77,317304919958165.csv
68.0,85.0,3.0,00:a3:8e:65:2d:22,-77,317304919958165.csv
68.0,85.0,3.0,84:f1:47:6a:43:4b,-77,317304919958165.csv
68.0,85.0,3.0,84:5d:d7:de:00:6c,-78,317304919958165.csv
68.0,85.0,3.0,70:db:98:6d:bf:ec,-78,317304919958165.csv
68.0,85.0,3.0,84:5d:d7:de:00:08,-78,317304919958165.csv
68.0,85.0,3.0,00:a3:8e:65:2d:21,-78,317304919958165.csv
68.0,85.0,3.0,84:f1:47:6a:43:4c,-78,317304919958165.csv
68.0,85.0,3.0,84:f1:47:6a:43:4d,-78,317304919958165.csv
68.0,85.0,3.0,84:f1:47:6a:43:4e,-78,317304919958165.csv
68.0,85.0,3.0,84:5d:d7:de:00:4e,-79,317304919958165.csv
68.0,85.0,3.0,70:db:98:6d:bf:ed,-79,317304919958165.csv
68.0,85.0,3.0,00:a3:8e:65:2d:20,-79,317304919958165.csv
68.0,85.0,3.0,00:a3:8e:65:2d:23,-79,317304919958165.csv
68.0,85.0,3.0,00:f8:2c:19:3f:0d,-79,317304919958165.csv
68.0,85.0,3.0,70:db:98:6d:bf:ee,-80,317304919958165.csv
68.0,85.0,3.0,34:0a:98:6c:c5:af,-82,317304919958165.csv
68.0,85.0,3.0,84:f1:47:6c:00:ed,-84,317304919958165.csv
68.0,85.0,3.0,d4:ad:71:6b:7c:ee,-84,317304919958165.csv
68.0,85.0,3.0,d4:ad:71:6b:7c:ed,-84,317304919958165.csv
68.0,85.0,3.0,d4:ad:71:6b:7c:ec,-85,317304919958165.csv
68.0,85.0,3.0,00:f8:2c:1b:f2:cd,-85,317304919958165.csv
68.0,85.0,3.0,00:f8:2c:1b:f2:cc,-85,317304919958165.csv
68.0,85.0,3.0,00:f8:2c:1b:f2:ce,-85,317304919958165.csv
68.0,85.0,3.0,3a:9d:92:a7:07:eb,-86,317304919958165.csv
68.0,85.0,3.0,00:f8:2c:19:42:ec,-87,317304919958165.csv
68.0,85.0,3.0,18:8b:45:08:92:4a,-87,317304919958165.csv
68.0,85.0,3.0,18:8b:45:08:92:4c,-88,317304919958165.csv
68.0,85.0,3.0,18:8b:45:08:92:4f,-89,317304919958165.csv
68.0,85.0,3.0,18:8b:45:08:92:4b,-90,317304919958165.csv
68.0,85.0,3.0,18:8b:45:08:92:4d,-91,317304919958165.csv
68.0,85.0,3.0,84:5d:d7:de:00:10,-45,317307811896943.csv
68.0,85.0,3.0,84:5d:d7:de:00:33,-47,317307811896943.csv
68.0,85.0,3.0,84:5d:d7:de:00:16,-47,317307811896943.csv
68.0,85.0,3.0,84:5d:d7:de:00:58,-48,317307811896943.csv
68.0,85.0,3.0,84:5d:d7:de:00:28,-50,317307811896943.csv
68.0,85.0,3.0,84:5d:d7:de:00:65,-55,317307811896943.csv
68.0,85.0,3.0,84:5d:d7:de:00:5f,-58,317307811896943.csv
68.0,85.0,3.0,00:f8:2c:19:98:ce,-58,317307811896943.csv
68.0,85.0,3.0,00:f8:2c:19:98:cd,-58,317307811896943.csv
68.0,85.0,3.0,00:f8:2c:19:98:c0,-60,317307811896943.csv
68.0,85.0,3.0,00:f8:2c:19:35:4d,-60,317307811896943.csv
68.0,85.0,3.0,00:f8:2c:19:35:4e,-60,317307811896943.csv
68.0,85.0,3.0,84:5d:d7:de:00:70,-61,317307811896943.csv
68.0,85.0,3.0,84:5d:d7:de:00:1a,-62,317307811896943.csv
68.0,85.0,3.0,80:02:9c:1a:f2:cf,-65,317307811896943.csv
68.0,85.0,3.0,84:5d:d7:de:00:21,-66,317307811896943.csv
68.0,85.0,3.0,84:5d:d7:de:00:36,-67,317307811896943.csv
68.0,85.0,3.0,84:5d:d7:de:00:09,-68,317307811896943.csv
68.0,85.0,3.0,84:5d:d7:de:00:3f,-69,317307811896943.csv
68.0,85.0,3.0,84:5d:d7:de:00:08,-69,317307811896943.csv
68.0,85.0,3.0,00:f8:2c:19:9d:42,-70,317307811896943.csv
68.0,85.0,3.0,00:f8:2c:19:9d:40,-70,317307811896943.csv
68.0,85.0,3.0,00:f8:2c:19:9d:41,-70,317307811896943.csv
68.0,85.0,3.0,00:f8:2c:19:9d:43,-71,317307811896943.csv
68.0,85.0,3.0,84:5d:d7:de:00:1c,-72,317307811896943.csv
68.0,85.0,3.0,f4:8c:eb:05:dc:07,-72,317307811896943.csv
68.0,85.0,3.0,00:f8:2c:19:3f:00,-72,317307811896943.csv
68.0,85.0,3.0,00:f8:2c:19:35:40,-72,317307811896943.csv
68.0,85.0,3.0,84:5d:d7:de:00:2a,-73,317307811896943.csv
68.0,85.0,3.0,18:8b:45:08:92:45,-73,317307811896943.csv
68.0,85.0,3.0,70:db:98:6d:bf:e0,-74,317307811896943.csv
68.0,85.0,3.0,54:b8:0a:21:72:d0,-74,317307811896943.csv
68.0,85.0,3.0,84:5d:d7:de:00:4e,-75,317307811896943.csv
68.0,85.0,3.0,d4:ad:71:6b:7c:e0,-75,317307811896943.csv
68.0,85.0,3.0,84:f1:47:6a:43:4d,-75,317307811896943.csv
68.0,85.0,3.0,84:f1:47:6a:43:4e,-76,317307811896943.csv
68.0,85.0,3.0,84:5d:d7:de:00:62,-77,317307811896943.csv
68.0,85.0,3.0,f4:8c:eb:05:dc:08,-77,317307811896943.csv
68.0,85.0,3.0,84:f1:47:6a:43:4b,-77,317307811896943.csv
68.0,85.0,3.0,84:f1:47:6a:43:4c,-77,317307811896943.csv
68.0,85.0,3.0,00:f8:2c:19:3f:0d,-79,317307811896943.csv
68.0,85.0,3.0,70:db:98:6d:bf:ee,-80,317307811896943.csv
68.0,85.0,3.0,70:db:98:6d:bf:ec,-80,317307811896943.csv
68.0,85.0,3.0,70:db:98:6d:bf:ed,-80,317307811896943.csv
68.0,85.0,3.0,00:f8:2c:19:3f:0e,-80,317307811896943.csv
68.0,85.0,3.0,00:f8:2c:19:42:e0,-83,317307811896943.csv
68.0,85.0,3.0,60:38:e0:ab:39:69,-89,317307811896943.csv
68.0,85.0,3.0,62:38:e0:ab:39:6c,-91,317307811896943.csv
68.0,85.0,3.0,84:5d:d7:de:00:58,-44,317310972018664.csv
68.0,85.0,3.0,84:5d:d7:de:00:16,-46,317310972018664.csv
68.0,85.0,3.0,84:5d:d7:de:00:10,-47,317310972018664.csv
68.0,85.0,3.0,84:5d:d7:de:00:33,-48,317310972018664.csv
68.0,85.0,3.0,84:5d:d7:de:00:28,-50,317310972018664.csv
68.0,85.0,3.0,84:5d:d7:de:00:65,-54,317310972018664.csv
68.0,85.0,3.0,00:f8:2c:19:98:cd,-56,317310972018664.csv
68.0,85.0,3.0,84:5d:d7:de:00:70,-59,317310972018664.csv
68.0,85.0,3.0,00:f8:2c:19:35:4d,-60,317310972018664.csv
68.0,85.0,3.0,00:f8:2c:19:35:4c,-61,317310972018664.csv
68.0,85.0,3.0,00:f8:2c:19:35:4e,-61,317310972018664.csv
68.0,85.0,3.0,84:5d:d7:de:00:1a,-62,317310972018664.csv
68.0,85.0,3.0,00:f8:2c:19:98:c3,-62,317310972018664.csv
68.0,85.0,3.0,00:f8:2c:19:98:c1,-62,317310972018664.csv
68.0,85.0,3.0,00:f8:2c:19:98:c0,-62,317310972018664.csv
68.0,85.0,3.0,00:f8:2c:19:98:ce,-62,317310972018664.csv
68.0,85.0,3.0,00:f8:2c:19:98:c2,-63,317310972018664.csv
68.0,85.0,3.0,84:5d:d7:de:00:3f,-66,317310972018664.csv
68.0,85.0,3.0,84:5d:d7:de:00:36,-66,317310972018664.csv
68.0,85.0,3.0,84:f1:47:6a:43:42,-67,317310972018664.csv
68.0,85.0,3.0,84:f1:47:6a:43:44,-67,317310972018664.csv
68.0,85.0,3.0,84:5d:d7:de:00:08,-67,317310972018664.csv
68.0,85.0,3.0,80:02:9c:1a:f2:cf,-67,317310972018664.csv
68.0,85.0,3.0,84:f1:47:6a:43:43,-68,317310972018664.csv
68.0,85.0,3.0,84:f1:47:6a:43:41,-68,317310972018664.csv
68.0,85.0,3.0,84:5d:d7:de:00:22,-70,317310972018664.csv
68.0,85.0,3.0,84:5d:d7:de:00:21,-70,317310972018664.csv
68.0,85.0,3.0,00:f8:2c:19:3f:00,-70,317310972018664.csv
68.0,85.0,3.0,00:f8:2c:19:9d:41,-70,317310972018664.csv
68.0,85.0,3.0,84:5d:d7:de:00:34,-71,317310972018664.csv
68.0,85.0,3.0,00:f8:2c:19:9d:42,-71,317310972018664.csv
68.0,85.0,3.0,00:f8:2c:19:9d:43,-71,317310972018664.csv
68.0,85.0,3.0,00:f8:2c:19:9d:40,-71,317310972018664.csv
68.0,85.0,3.0,84:5d:d7:de:00:62,-72,317310972018664.csv
68.0,85.0,3.0,70:db:98:6d:bf:e0,-72,317310972018664.csv
68.0,85.0,3.0,84:5d:d7:de:00:09,-73,317310972018664.csv
68.0,85.0,3.0,18:8b:45:08:92:41,-73,317310972018664.csv
68.0,85.0,3.0,00:f8:2c:19:35:42,-74,317310972018664.csv
68.0,85.0,3.0,18:8b:45:08:92:45,-74,317310972018664.csv
68.0,85.0,3.0,84:5d:d7:de:00:24,-76,317310972018664.csv
68.0,85.0,3.0,84:f1:47:6a:43:4c,-76,317310972018664.csv
68.0,85.0,3.0,84:f1:47:6a:43:4d,-76,317310972018664.csv
68.0,85.0,3.0,84:f1:47:6a:43:4e,-76,317310972018664.csv
68.0,85.0,3.0,84:5d:d7:de:00:75,-77,317310972018664.csv
68.0,85.0,3.0,70:db:98:6d:bf:ec,-77,317310972018664.csv
68.0,85.0,3.0,84:f1:47:6a:43:4b,-77,317310972018664.csv
68.0,85.0,3.0,f4:8c:eb:05:dc:08,-78,317310972018664.csv
68.0,85.0,3.0,70:db:98:6d:bf:ee,-78,317310972018664.csv
68.0,85.0,3.0,70:db:98:6d:bf:ed,-78,317310972018664.csv
68.0,85.0,3.0,00:f8:2c:19:3f:0e,-78,317310972018664.csv
68.0,85.0,3.0,00:f8:2c:19:3f:0d,-78,317310972018664.csv
68.0,85.0,3.0,00:f8:2c:19:3f:0c,-79,317310972018664.csv
68.0,85.0,3.0,84:5d:d7:de:00:6c,-80,317310972018664.csv
68.0,85.0,3.0,84:f1:47:6c:00:ec,-81,317310972018664.csv
68.0,85.0,3.0,18:8b:45:08:92:4d,-90,317310972018664.csv
68.0,85.0,3.0,18:8b:45:08:92:4f,-90,317310972018664.csv
68.0,85.0,3.0,84:5d:d7:de:00:58,-47,317313887255933.csv
68.0,85.0,3.0,84:5d:d7:de:00:16,-47,317313887255933.csv
68.0,85.0,3.0,84:5d:d7:de:00:10,-47,317313887255933.csv
68.0,85.0,3.0,84:5d:d7:de:00:28,-52,317313887255933.csv
68.0,85.0,3.0,84:5d:d7:de:00:65,-55,317313887255933.csv
68.0,85.0,3.0,00:f8:2c:19:98:cd,-57,317313887255933.csv
68.0,85.0,3.0,00:f8:2c:19:98:c0,-58,317313887255933.csv
68.0,85.0,3.0,84:5d:d7:de:00:5f,-61,317313887255933.csv
68.0,85.0,3.0,00:f8:2c:19:35:4c,-61,317313887255933.csv
68.0,85.0,3.0,00:f8:2c:19:35:4d,-61,317313887255933.csv
68.0,85.0,3.0,00:f8:2c:19:35:4e,-61,317313887255933.csv
68.0,85.0,3.0,00:f8:2c:19:98:ce,-62,317313887255933.csv
68.0,85.0,3.0,84:5d:d7:de:00:3f,-65,317313887255933.csv
68.0,85.0,3.0,84:5d:d7:de:00:62,-66,317313887255933.csv
68.0,85.0,3.0,84:5d:d7:de:00:21,-66,317313887255933.csv
68.0,85.0,3.0,80:02:9c:1a:f2:cf,-66,317313887255933.csv
68.0,85.0,3.0,84:5d:d7:de:00:36,-69,317313887255933.csv
68.0,85.0,3.0,00:f8:2c:19:9d:42,-69,317313887255933.csv
68.0,85.0,3.0,00:f8:2c:19:9d:43,-69,317313887255933.csv
68.0,85.0,3.0,00:f8:2c:19:9d:40,-69,317313887255933.csv
68.0,85.0,3.0,00:f8:2c:19:9d:41,-69,317313887255933.csv
68.0,85.0,3.0,84:5d:d7:de:00:22,-70,317313887255933.csv
68.0,85.0,3.0,18:8b:45:08:92:41,-71,317313887255933.csv
68.0,85.0,3.0,18:8b:45:08:92:45,-71,317313887255933.csv
68.0,85.0,3.0,70:db:98:6d:bf:e0,-72,317313887255933.csv
68.0,85.0,3.0,84:5d:d7:de:00:24,-72,317313887255933.csv
68.0,85.0,3.0,84:5d:d7:de:00:34,-73,317313887255933.csv
68.0,85.0,3.0,84:5d:d7:de:00:09,-73,317313887255933.csv
68.0,85.0,3.0,f4:8c:eb:05:dc:07,-75,317313887255933.csv
68.0,85.0,3.0,84:f1:47:6a:43:4e,-75,317313887255933.csv
68.0,85.0,3.0,84:5d:d7:de:00:4e,-76,317313887255933.csv
68.0,85.0,3.0,84:f1:47:6a:43:4b,-76,317313887255933.csv
68.0,85.0,3.0,84:f1:47:6a:43:4c,-76,317313887255933.csv
68.0,85.0,3.0,84:f1:47:6a:43:4d,-76,317313887255933.csv
68.0,85.0,3.0,04:d9:f5:da:74:78,-78,317313887255933.csv
68.0,85.0,3.0,84:5d:d7:de:00:75,-78,317313887255933.csv
68.0,85.0,3.0,84:f1:47:6c:00:ec,-79,317313887255933.csv
68.0,85.0,3.0,70:db:98:6d:bf:ee,-79,317313887255933.csv
68.0,85.0,3.0,70:db:98:6d:bf:ec,-79,317313887255933.csv
68.0,85.0,3.0,70:db:98:6d:bf:ed,-79,317313887255933.csv
68.0,85.0,3.0,f4:8c:eb:05:dc:08,-80,317313887255933.csv
68.0,85.0,3.0,84:5d:d7:de:00:6c,-81,317313887255933.csv
68.0,85.0,3.0,00:f8:2c:1b:f2:cc,-84,317313887255933.csv
68.0,85.0,3.0,00:f8:2c:1b:f2:ce,-84,317313887255933.csv
68.0,85.0,3.0,00:f8:2c:1b:f2:cd,-85,317313887255933.csv
68.0,85.0,3.0,18:8b:45:08:92:4d,-89,317313887255933.csv
68.0,85.0,3.0,18:8b:45:08:92:4f,-89,317313887255933.csv
68.0,85.0,3.0,84:5d:d7:de:00:58,-47,317316832083466.csv
68.0,85.0,3.0,84:5d:d7:de:00:16,-47,317316832083466.csv
68.0,85.0,3.0,84:5d:d7:de:00:10,-47,317316832083466.csv
68.0,85.0,3.0,84:5d:d7:de:00:33,-50,317316832083466.csv
68.0,85.0,3.0,84:5d:d7:de:00:28,-53,317316832083466.csv
68.0,85.0,3.0,84:5d:d7:de:00:65,-54,317316832083466.csv
68.0,85.0,3.0,00:f8:2c:19:98:c0,-57,317316832083466.csv
68.0,85.0,3.0,00:f8:2c:19:98:cd,-59,317316832083466.csv
68.0,85.0,3.0,84:5d:d7:de:00:5f,-60,317316832083466.csv
68.0,85.0,3.0,00:f8:2c:19:35:4d,-60,317316832083466.csv
68.0,85.0,3.0,00:f8:2c:19:35:4e,-60,317316832083466.csv
68.0,85.0,3.0,00:f8:2c:19:98:ce,-62,317316832083466.csv
68.0,85.0,3.0,84:5d:d7:de:00:1a,-64,317316832083466.csv
68.0,85.0,3.0,84:5d:d7:de:00:3f,-65,317316832083466.csv
68.0,85.0,3.0,84:5d:d7:de:00:21,-65,317316832083466.csv
68.0,85.0,3.0,80:02:9c:1a:f2:cf,-66,317316832083466.csv
68.0,85.0,3.0,84:f1:47:6a:43:40,-67,317316832083466.csv
68.0,85.0,3.0,84:5d:d7:de:00:36,-67,317316832083466.csv
68.0,85.0,3.0,84:5d:d7:de:00:08,-67,317316832083466.csv
68.0,85.0,3.0,00:f8:2c:19:3f:02,-68,317316832083466.csv
68.0,85.0,3.0,84:5d:d7:de:00:62,-69,317316832083466.csv
68.0,85.0,3.0,00:f8:2c:19:3f:03,-69,317316832083466.csv
68.0,85.0,3.0,00:f8:2c:19:3f:01,-69,317316832083466.csv
68.0,85.0,3.0,00:f8:2c:19:3f:00,-69,317316832083466.csv
68.0,85.0,3.0,00:f8:2c:19:9d:41,-70,317316832083466.csv
68.0,85.0,3.0,84:5d:d7:de:00:24,-71,317316832083466.csv
68.0,85.0,3.0,84:5d:d7:de:00:09,-71,317316832083466.csv
68.0,85.0,3.0,00:f8:2c:19:9d:43,-71,317316832083466.csv
68.0,85.0,3.0,00:f8:2c:19:9d:40,-71,317316832083466.csv
68.0,85.0,3.0,00:f8:2c:19:9d:42,-72,317316832083466.csv
68.0,85.0,3.0,18:8b:45:08:92:41,-72,317316832083466.csv
68.0,85.0,3.0,18:8b:45:08:92:45,-72,317316832083466.csv
68.0,85.0,3.0,f4:8c:eb:05:dc:07,-74,317316832083466.csv
68.0,85.0,3.0,84:f1:47:6a:43:4c,-74,317316832083466.csv
68.0,85.0,3.0,84:f1:47:6a:43:4b,-75,317316832083466.csv
68.0,85.0,3.0,84:f1:47:6a:43:4d,-75,317316832083466.csv
68.0,85.0,3.0,84:f1:47:6a:43:4e,-75,317316832083466.csv
68.0,85.0,3.0,00:f8:2c:19:9d:4d,-76,317316832083466.csv
68.0,85.0,3.0,00:f8:2c:19:9d:4e,-76,317316832083466.csv
68.0,85.0,3.0,70:db:98:6d:bf:e0,-76,317316832083466.csv
68.0,85.0,3.0,54:b8:0a:21:72:d0,-76,317316832083466.csv
68.0,85.0,3.0,70:db:98:6d:bf:ec,-77,317316832083466.csv
68.0,85.0,3.0,84:5d:d7:de:00:75,-78,317316832083466.csv
68.0,85.0,3.0,70:db:98:6d:bf:ee,-78,317316832083466.csv
68.0,85.0,3.0,70:db:98:6d:bf:ed,-78,317316832083466.csv
68.0,85.0,3.0,84:5d:d7:de:00:4e,-79,317316832083466.csv
68.0,85.0,3.0,84:5d:d7:de:00:6c,-80,317316832083466.csv
68.0,85.0,3.0,84:5d:d7:de:00:2a,-80,317316832083466.csv
68.0,85.0,3.0,f4:8c:eb:05:dc:08,-84,317316832083466.csv
68.0,85.0,3.0,18:8b:45:08:92:4a,-88,317316832083466.csv
68.0,85.0,3.0,18:8b:45:08:92:4c,-88,317316832083466.csv
68.0,85.0,3.0,18:8b:45:08:92:4f,-88,317316832083466.csv
68.0,85.0,3.0,18:8b:45:08:92:4b,-89,317316832083466.csv
68.0,85.0,3.0,18:8b:45:08:92:4d,-89,317316832083466.csv
68.0,85.0,3.0,62:38:e0:ab:39:6c,-90,317316832083466.csv
68.0,85.0,3.0,60:38:e0:ab:39:69,-90,317316832083466.csv
72.0,85.0,3.0,84:5d:d7:de:00:28,-33,317341024883741.csv
72.0,85.0,3.0,84:5d:d7:de:00:33,-41,317341024883741.csv
72.0,85.0,3.0,84:5d:d7:de:00:16,-48,317341024883741.csv
72.0,85.0,3.0,84:5d:d7:de:00:1a,-49,317341024883741.csv
72.0,85.0,3.0,84:5d:d7:de:00:65,-53,317341024883741.csv
72.0,85.0,3.0,84:5d:d7:de:00:5f,-55,317341024883741.csv
72.0,85.0,3.0,84:5d:d7:de:00:08,-56,317341024883741.csv
72.0,85.0,3.0,00:f8:2c:19:98:c3,-59,317341024883741.csv
72.0,85.0,3.0,00:f8:2c:19:98:c1,-59,317341024883741.csv
72.0,85.0,3.0,00:f8:2c:19:98:c2,-59,317341024883741.csv
72.0,85.0,3.0,00:f8:2c:19:35:4c,-59,317341024883741.csv
72.0,85.0,3.0,00:f8:2c:19:35:4e,-59,317341024883741.csv
72.0,85.0,3.0,f4:8c:eb:05:dc:07,-60,317341024883741.csv
72.0,85.0,3.0,00:f8:2c:19:35:4d,-60,317341024883741.csv
72.0,85.0,3.0,00:f8:2c:19:98:ce,-61,317341024883741.csv
72.0,85.0,3.0,00:f8:2c:19:98:cd,-61,317341024883741.csv
72.0,85.0,3.0,00:f8:2c:19:98:c0,-62,317341024883741.csv
72.0,85.0,3.0,84:5d:d7:de:00:10,-63,317341024883741.csv
72.0,85.0,3.0,00:f8:2c:19:3f:00,-64,317341024883741.csv
72.0,85.0,3.0,00:f8:2c:19:3f:0d,-64,317341024883741.csv
72.0,85.0,3.0,00:f8:2c:19:3f:0c,-64,317341024883741.csv
72.0,85.0,3.0,00:f8:2c:19:3f:0e,-65,317341024883741.csv
72.0,85.0,3.0,18:8b:45:08:92:41,-65,317341024883741.csv
